IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN
 -0.012,  19431,  23739,  0.015,  0.083, -1.681,  0.000,  0.000
 -0.012,  19436,  23743,  0.015,  0.082, -1.684,  0.000,  0.000
 -0.012,  19437,  23746,  0.015,  0.082, -1.681,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
 -0.012,  19438,  23746,  0.015,  0.082, -1.682,  0.000,  0.000
